url,verdict,coverageState,robotsTxtState,indexingState,pageFetchState,lastCrawlTime,googleCanonical,userCanonical,canonicalOk,inspectedAt
https://www.consignatarias.com.ar/productividad/buenos-aires/maipu,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-11T13:33:02Z,https://www.consignatarias.com.ar/productividad/buenos-aires/maipu,https://www.consignatarias.com.ar/productividad/buenos-aires/maipu,true,2026-09-18T03:02:25.276Z
https://www.consignatarias.com.ar/productividad/buenos-aires/mar-chiquita,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:30.399Z
https://www.consignatarias.com.ar/productividad/buenos-aires/marcos-paz,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-08-30T23:03:35Z,https://www.consignatarias.com.ar/productividad/buenos-aires/marcos-paz,https://www.consignatarias.com.ar/productividad/buenos-aires/marcos-paz,true,2026-09-18T03:02:30.669Z
https://www.consignatarias.com.ar/productividad/buenos-aires/mercedes,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:31.221Z
https://www.consignatarias.com.ar/productividad/buenos-aires/merlo,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:31.403Z
https://www.consignatarias.com.ar/productividad/buenos-aires/monte,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:36.828Z
https://www.consignatarias.com.ar/productividad/buenos-aires/navarro,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:36.867Z
https://www.consignatarias.com.ar/productividad/buenos-aires/necochea,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:37.602Z
https://www.consignatarias.com.ar/productividad/buenos-aires/nueve-de-julio,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:37.633Z
https://www.consignatarias.com.ar/productividad/buenos-aires/patagones,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:43.009Z
https://www.consignatarias.com.ar/productividad/buenos-aires/olavarria,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:43.108Z
https://www.consignatarias.com.ar/productividad/buenos-aires/pellegrini,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:43.737Z
https://www.consignatarias.com.ar/productividad/buenos-aires/pehuajo,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:43.801Z
https://www.consignatarias.com.ar/productividad/buenos-aires/pergamino,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:49.266Z
https://www.consignatarias.com.ar/productividad/buenos-aires/pila,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:49.299Z
https://www.consignatarias.com.ar/productividad/buenos-aires/pilar,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-16T01:07:04Z,https://www.consignatarias.com.ar/productividad/buenos-aires/pilar,https://www.consignatarias.com.ar/productividad/buenos-aires/pilar,true,2026-09-18T03:02:49.911Z
https://www.consignatarias.com.ar/productividad/buenos-aires/presidente-peron,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-14T07:16:07Z,https://www.consignatarias.com.ar/productividad/buenos-aires/presidente-peron,https://www.consignatarias.com.ar/productividad/buenos-aires/presidente-peron,true,2026-09-18T03:02:49.969Z
https://www.consignatarias.com.ar/productividad/buenos-aires/puan,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:55.505Z
https://www.consignatarias.com.ar/productividad/buenos-aires/punta-indio,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:02:55.726Z
https://www.consignatarias.com.ar/productividad/buenos-aires/ramallo,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-16T09:05:14Z,https://www.consignatarias.com.ar/productividad/buenos-aires/ramallo,https://www.consignatarias.com.ar/productividad/buenos-aires/ramallo,true,2026-09-18T03:02:56.080Z
https://www.consignatarias.com.ar/productividad/buenos-aires/rauch,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-15T09:19:52Z,https://www.consignatarias.com.ar/productividad/buenos-aires/rauch,https://www.consignatarias.com.ar/productividad/buenos-aires/rauch,true,2026-09-18T03:02:56.456Z
https://www.consignatarias.com.ar/productividad/buenos-aires/rojas,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:02.027Z
https://www.consignatarias.com.ar/productividad/buenos-aires/rivadavia,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-13T09:44:48Z,https://www.consignatarias.com.ar/productividad/buenos-aires/rivadavia,https://www.consignatarias.com.ar/productividad/buenos-aires/rivadavia,true,2026-09-18T03:03:02.029Z
https://www.consignatarias.com.ar/productividad/buenos-aires/roque-perez,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:02.246Z
https://www.consignatarias.com.ar/productividad/buenos-aires/saavedra,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-13T02:45:10Z,https://www.consignatarias.com.ar/productividad/buenos-aires/saavedra,https://www.consignatarias.com.ar/productividad/buenos-aires/saavedra,true,2026-09-18T03:03:02.660Z
https://www.consignatarias.com.ar/productividad/buenos-aires/salliquelo,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:08.196Z
https://www.consignatarias.com.ar/productividad/buenos-aires/salto,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:08.363Z
https://www.consignatarias.com.ar/productividad/buenos-aires/saladillo,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:08.399Z
https://www.consignatarias.com.ar/productividad/buenos-aires/san-andres-de-giles,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-11T10:44:44Z,https://www.consignatarias.com.ar/productividad/buenos-aires/san-andres-de-giles,https://www.consignatarias.com.ar/productividad/buenos-aires/san-andres-de-giles,true,2026-09-18T03:03:08.979Z
https://www.consignatarias.com.ar/productividad/buenos-aires/san-antonio-de-areco,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-12T01:10:53Z,https://www.consignatarias.com.ar/productividad/buenos-aires/san-antonio-de-areco,https://www.consignatarias.com.ar/productividad/buenos-aires/san-antonio-de-areco,true,2026-09-18T03:03:14.599Z
https://www.consignatarias.com.ar/productividad/buenos-aires/san-fernando,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:14.780Z
https://www.consignatarias.com.ar/productividad/buenos-aires/san-cayetano,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:15.020Z
https://www.consignatarias.com.ar/productividad/buenos-aires/san-nicolas,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:15.172Z
https://www.consignatarias.com.ar/productividad/buenos-aires/san-pedro,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:20.772Z
https://www.consignatarias.com.ar/productividad/buenos-aires/suipacha,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:21.171Z
https://www.consignatarias.com.ar/productividad/buenos-aires/tandil,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:21.344Z
https://www.consignatarias.com.ar/productividad/buenos-aires/san-vicente,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:21.592Z
https://www.consignatarias.com.ar/productividad/buenos-aires/tapalque,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:26.988Z
https://www.consignatarias.com.ar/productividad/buenos-aires/tornquist,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:27.719Z
https://www.consignatarias.com.ar/productividad/buenos-aires/trenque-lauquen,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:27.773Z
https://www.consignatarias.com.ar/productividad/buenos-aires/tordillo,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:27.795Z
https://www.consignatarias.com.ar/productividad/buenos-aires/tres-arroyos,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-16T01:53:25Z,https://www.consignatarias.com.ar/productividad/buenos-aires/tres-arroyos,https://www.consignatarias.com.ar/productividad/buenos-aires/tres-arroyos,true,2026-09-18T03:03:33.150Z
https://www.consignatarias.com.ar/productividad/buenos-aires/veinticinco-de-mayo,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:33.948Z
https://www.consignatarias.com.ar/productividad/buenos-aires/tres-lomas,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-06T00:57:22Z,https://www.consignatarias.com.ar/productividad/buenos-aires/tres-lomas,https://www.consignatarias.com.ar/productividad/buenos-aires/tres-lomas,true,2026-09-18T03:03:33.963Z
https://www.consignatarias.com.ar/productividad/buenos-aires/villarino,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:33.973Z
https://www.consignatarias.com.ar/productividad/buenos-aires/zarate,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:39.659Z
https://www.consignatarias.com.ar/productividad/catamarca/ambato,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:40.141Z
https://www.consignatarias.com.ar/productividad/catamarca/andalgala,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:40.188Z
https://www.consignatarias.com.ar/productividad/catamarca/ancasti,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:40.402Z
https://www.consignatarias.com.ar/productividad/catamarca/belen,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-08-30T22:35:29Z,https://www.consignatarias.com.ar/productividad/catamarca/belen,https://www.consignatarias.com.ar/productividad/catamarca/belen,true,2026-09-18T03:03:45.847Z
https://www.consignatarias.com.ar/productividad/catamarca/capayan,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:46.509Z
https://www.consignatarias.com.ar/productividad/catamarca/capital,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:46.569Z
https://www.consignatarias.com.ar/productividad/catamarca/el-alto,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:46.826Z
https://www.consignatarias.com.ar/productividad/catamarca/fray-mamerto-esquiu,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:52.230Z
https://www.consignatarias.com.ar/productividad/catamarca/paclin,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:52.864Z
https://www.consignatarias.com.ar/productividad/catamarca/la-paz,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-16T07:43:48Z,https://www.consignatarias.com.ar/productividad/catamarca/la-paz,https://www.consignatarias.com.ar/productividad/catamarca/la-paz,true,2026-09-18T03:03:52.983Z
https://www.consignatarias.com.ar/productividad/catamarca/santa-maria,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:53.300Z
https://www.consignatarias.com.ar/productividad/catamarca/santa-rosa,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-11T21:10:40Z,https://www.consignatarias.com.ar/productividad/catamarca/santa-rosa,https://www.consignatarias.com.ar/productividad/catamarca/santa-rosa,true,2026-09-18T03:03:58.674Z
https://www.consignatarias.com.ar/productividad/chaco/2-de-abril,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:59.124Z
https://www.consignatarias.com.ar/productividad/catamarca/valle-viejo,NEUTRAL,Rastreada: actualmente sin indexar,ALLOWED,INDEXING_STATE_UNSPECIFIED,SUCCESSFUL,2026-09-11T23:12:36Z,,,,2026-09-18T03:03:59.365Z
https://www.consignatarias.com.ar/productividad/chaco/almirante-brown,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:03:59.546Z
https://www.consignatarias.com.ar/productividad/chaco/bermejo,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-08-30T01:02:24Z,https://www.consignatarias.com.ar/productividad/chaco/bermejo,https://www.consignatarias.com.ar/productividad/chaco/bermejo,true,2026-09-18T03:04:05.198Z
https://www.consignatarias.com.ar/productividad/chaco/chacabuco,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:05.358Z
https://www.consignatarias.com.ar/productividad/chaco/doce-de-octubre,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-14T19:23:18Z,https://www.consignatarias.com.ar/productividad/chaco/doce-de-octubre,https://www.consignatarias.com.ar/productividad/chaco/doce-de-octubre,true,2026-09-18T03:04:05.960Z
https://www.consignatarias.com.ar/productividad/chaco/comandante-fernandez,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-08-31T00:04:02Z,https://www.consignatarias.com.ar/productividad/chaco/comandante-fernandez,https://www.consignatarias.com.ar/productividad/chaco/comandante-fernandez,true,2026-09-18T03:04:06.010Z
https://www.consignatarias.com.ar/productividad/chaco/general-belgrano,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-05T14:51:22Z,https://www.consignatarias.com.ar/productividad/chaco/general-belgrano,https://www.consignatarias.com.ar/productividad/chaco/general-belgrano,true,2026-09-18T03:04:11.751Z
https://www.consignatarias.com.ar/productividad/chaco/fray-justo-santa-maria-de-oro,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:11.787Z
https://www.consignatarias.com.ar/productividad/chaco/general-donovan,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-15T21:02:02Z,https://www.consignatarias.com.ar/productividad/chaco/general-donovan,https://www.consignatarias.com.ar/productividad/chaco/general-donovan,true,2026-09-18T03:04:12.108Z
https://www.consignatarias.com.ar/productividad/chaco/general-guemes,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:12.525Z
https://www.consignatarias.com.ar/productividad/chaco/libertad,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:18.182Z
https://www.consignatarias.com.ar/productividad/chaco/independencia,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:18.347Z
https://www.consignatarias.com.ar/productividad/chaco/libertador-general-san-martin,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:18.549Z
https://www.consignatarias.com.ar/productividad/chaco/maipu,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-15T05:12:14Z,https://www.consignatarias.com.ar/productividad/chaco/maipu,https://www.consignatarias.com.ar/productividad/chaco/maipu,true,2026-09-18T03:04:18.850Z
https://www.consignatarias.com.ar/productividad/chaco/nueve-de-julio,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-17T07:37:15Z,https://www.consignatarias.com.ar/productividad/chaco/nueve-de-julio,https://www.consignatarias.com.ar/productividad/chaco/nueve-de-julio,true,2026-09-18T03:04:24.498Z
https://www.consignatarias.com.ar/productividad/chaco/mayor-luis-j-fontana,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:24.673Z
https://www.consignatarias.com.ar/productividad/chaco/presidencia-de-la-plaza,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-08-30T00:57:34Z,https://www.consignatarias.com.ar/productividad/chaco/presidencia-de-la-plaza,https://www.consignatarias.com.ar/productividad/chaco/presidencia-de-la-plaza,true,2026-09-18T03:04:25.091Z
https://www.consignatarias.com.ar/productividad/chaco/o-higgins,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-16T22:20:08Z,https://www.consignatarias.com.ar/productividad/chaco/o-higgins,https://www.consignatarias.com.ar/productividad/chaco/o-higgins,true,2026-09-18T03:04:25.289Z
https://www.consignatarias.com.ar/productividad/chaco/primero-de-mayo,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:30.711Z
https://www.consignatarias.com.ar/productividad/chaco/quitilipi,NEUTRAL,Google no reconoce esta URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:31.034Z
https://www.consignatarias.com.ar/productividad/chaco/san-lorenzo,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-13T11:17:15Z,https://www.consignatarias.com.ar/productividad/chaco/san-lorenzo,https://www.consignatarias.com.ar/productividad/chaco/san-lorenzo,true,2026-09-18T03:04:31.566Z
https://www.consignatarias.com.ar/productividad/chaco/san-fernando,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:31.661Z
https://www.consignatarias.com.ar/productividad/chaco/tapenaga,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:37.213Z
https://www.consignatarias.com.ar/productividad/chaco/sargento-cabral,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-11T03:25:02Z,https://www.consignatarias.com.ar/productividad/chaco/sargento-cabral,https://www.consignatarias.com.ar/productividad/chaco/sargento-cabral,true,2026-09-18T03:04:37.288Z
https://www.consignatarias.com.ar/productividad/chaco/veinticinco-de-mayo,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:37.780Z
https://www.consignatarias.com.ar/productividad/chubut/cushamen,PASS,Enviada e indexada,ALLOWED,INDEXING_ALLOWED,SUCCESSFUL,2026-09-17T16:18:51Z,https://www.consignatarias.com.ar/productividad/chubut/cushamen,https://www.consignatarias.com.ar/productividad/chubut/cushamen,true,2026-09-18T03:04:38.052Z
https://www.consignatarias.com.ar/productividad/chubut/futaleufu,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:43.630Z
https://www.consignatarias.com.ar/productividad/chubut/escalante,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:43.854Z
https://www.consignatarias.com.ar/productividad/chubut/gaiman,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:43.916Z
https://www.consignatarias.com.ar/productividad/chubut/gastre,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:44.218Z
https://www.consignatarias.com.ar/productividad/chubut/paso-de-indios,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:50.201Z
https://www.consignatarias.com.ar/productividad/chubut/rawson,NEUTRAL,Descubierta: actualmente sin indexar,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,2026-09-18T03:04:50.484Z
